timestamp,correlationId,system,eventType,details_or_flowName
2026-04-28T05:04:25.765153Z,90aab164-e99,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:25.765153Z,90aab164-e99,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:25.995153Z,e93e08af-24b,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:04:25.995153Z,e93e08af-24b,API,ERROR,StatusCode=500 Latency=260ms
2026-04-28T05:04:25.995153Z,e93e08af-24b,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=032ac33c-ff33-42
2026-04-28T05:04:25.995153Z,e93e08af-24b,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:25.995153Z,e93e08af-24b,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:04:25.995153Z,e93e08af-24b,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:25.995153Z,e93e08af-24b,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:26.145153Z,3a4587c9-ffb,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:04:26.145153Z,3a4587c9-ffb,API,ERROR,StatusCode=504 Latency=234ms
2026-04-28T05:04:26.145153Z,3a4587c9-ffb,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=b54f1e42-d2fe-4f
2026-04-28T05:04:26.145153Z,3a4587c9-ffb,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:26.145153Z,3a4587c9-ffb,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:04:26.145153Z,3a4587c9-ffb,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:26.145153Z,3a4587c9-ffb,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:26.405153Z,c908d074-dae,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:26.405153Z,c908d074-dae,API,ERROR,StatusCode=500 Latency=153ms
2026-04-28T05:04:26.405153Z,c908d074-dae,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=36853552-3aa5-42
2026-04-28T05:04:26.405153Z,c908d074-dae,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:26.405153Z,c908d074-dae,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:26.405153Z,c908d074-dae,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:26.405153Z,c908d074-dae,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:26.425153Z,48588b73-687,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:26.425153Z,48588b73-687,API,ERROR,StatusCode=401 Latency=190ms
2026-04-28T05:04:26.425153Z,48588b73-687,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=70c238cd-07cf-44
2026-04-28T05:04:26.425153Z,48588b73-687,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:26.425153Z,48588b73-687,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:26.425153Z,48588b73-687,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:26.425153Z,48588b73-687,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:26.475153Z,314abe99-750,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:26.475153Z,314abe99-750,API,ERROR,StatusCode=500 Latency=189ms
2026-04-28T05:04:26.475153Z,314abe99-750,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=9003d01b-8218-41
2026-04-28T05:04:26.475153Z,314abe99-750,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:26.475153Z,314abe99-750,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:26.475153Z,314abe99-750,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:26.475153Z,314abe99-750,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:26.555153Z,cd5d608d-084,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:04:26.555153Z,cd5d608d-084,API,ERROR,StatusCode=502 Latency=196ms
2026-04-28T05:04:26.555153Z,cd5d608d-084,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=37250328-b628-44
2026-04-28T05:04:26.555153Z,cd5d608d-084,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:26.555153Z,cd5d608d-084,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:04:26.555153Z,cd5d608d-084,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:26.555153Z,cd5d608d-084,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:26.635153Z,f3104235-d84,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:04:26.635153Z,f3104235-d84,API,ERROR,StatusCode=401 Latency=110ms
2026-04-28T05:04:26.635153Z,f3104235-d84,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=0586ac70-6b05-4a
2026-04-28T05:04:26.635153Z,f3104235-d84,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:26.635153Z,f3104235-d84,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:04:26.635153Z,f3104235-d84,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:26.635153Z,f3104235-d84,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:26.745153Z,f4fa0289-895,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:26.745153Z,f4fa0289-895,API,ERROR,StatusCode=504 Latency=160ms
2026-04-28T05:04:26.745153Z,f4fa0289-895,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=caa37c0e-d514-4d
2026-04-28T05:04:26.745153Z,f4fa0289-895,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:26.745153Z,f4fa0289-895,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:26.745153Z,f4fa0289-895,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:26.745153Z,f4fa0289-895,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:26.845153Z,9fe9076d-603,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:26.845153Z,9fe9076d-603,API,ERROR,StatusCode=401 Latency=109ms
2026-04-28T05:04:26.845153Z,9fe9076d-603,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=5e17cafd-37ca-48
2026-04-28T05:04:26.845153Z,9fe9076d-603,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:26.845153Z,9fe9076d-603,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:26.845153Z,9fe9076d-603,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:26.845153Z,9fe9076d-603,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:27.005153Z,3435f28c-f15,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:04:27.005153Z,3435f28c-f15,API,ERROR,StatusCode=502 Latency=306ms
2026-04-28T05:04:27.005153Z,3435f28c-f15,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=b1c6b957-8147-4c
2026-04-28T05:04:27.005153Z,3435f28c-f15,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:27.005153Z,3435f28c-f15,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:04:27.005153Z,3435f28c-f15,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:27.005153Z,3435f28c-f15,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:27.025153Z,ba11a626-9f3,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:27.025153Z,ba11a626-9f3,API,ERROR,StatusCode=504 Latency=285ms
2026-04-28T05:04:27.025153Z,ba11a626-9f3,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=5011a5c5-0cfb-4a
2026-04-28T05:04:27.025153Z,ba11a626-9f3,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:27.025153Z,ba11a626-9f3,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:27.025153Z,ba11a626-9f3,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:27.025153Z,ba11a626-9f3,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:27.135153Z,37625795-1a9,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:27.135153Z,37625795-1a9,API,ERROR,StatusCode=500 Latency=430ms
2026-04-28T05:04:27.135153Z,37625795-1a9,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=47efefec-24c5-46
2026-04-28T05:04:27.135153Z,37625795-1a9,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:27.135153Z,37625795-1a9,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:27.135153Z,37625795-1a9,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:27.135153Z,37625795-1a9,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:27.285153Z,d5990470-e3e,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:04:27.285153Z,d5990470-e3e,API,ERROR,StatusCode=401 Latency=488ms
2026-04-28T05:04:27.285153Z,d5990470-e3e,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=79226ef9-013c-45
2026-04-28T05:04:27.285153Z,d5990470-e3e,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:27.285153Z,d5990470-e3e,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:04:27.285153Z,d5990470-e3e,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:27.285153Z,d5990470-e3e,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:27.305153Z,9d7ee5b0-1d9,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:27.305153Z,9d7ee5b0-1d9,API,ERROR,StatusCode=502 Latency=414ms
2026-04-28T05:04:27.305153Z,9d7ee5b0-1d9,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=8b61a851-f533-41
2026-04-28T05:04:27.305153Z,9d7ee5b0-1d9,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:27.305153Z,9d7ee5b0-1d9,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:27.305153Z,9d7ee5b0-1d9,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:27.305153Z,9d7ee5b0-1d9,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:27.325153Z,06c2fd91-b43,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:04:27.325153Z,06c2fd91-b43,API,ERROR,StatusCode=500 Latency=57ms
2026-04-28T05:04:27.325153Z,06c2fd91-b43,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=5ca6a37d-df59-4d
2026-04-28T05:04:27.325153Z,06c2fd91-b43,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:27.325153Z,06c2fd91-b43,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:04:27.325153Z,06c2fd91-b43,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:27.325153Z,06c2fd91-b43,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:27.715153Z,69f4abc1-241,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:04:27.715153Z,69f4abc1-241,API,ERROR,StatusCode=500 Latency=322ms
2026-04-28T05:04:27.715153Z,69f4abc1-241,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=4dc11280-40d2-49
2026-04-28T05:04:27.715153Z,69f4abc1-241,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:27.715153Z,69f4abc1-241,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:04:27.715153Z,69f4abc1-241,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:27.715153Z,69f4abc1-241,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:27.735153Z,1c81703b-e6a,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:27.735153Z,1c81703b-e6a,API,ERROR,StatusCode=500 Latency=137ms
2026-04-28T05:04:27.735153Z,1c81703b-e6a,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=d1b12759-8fbc-47
2026-04-28T05:04:27.735153Z,1c81703b-e6a,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:27.735153Z,1c81703b-e6a,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:27.735153Z,1c81703b-e6a,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:27.735153Z,1c81703b-e6a,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:28.005153Z,5598c60e-904,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:04:28.005153Z,5598c60e-904,API,ERROR,StatusCode=502 Latency=273ms
2026-04-28T05:04:28.005153Z,5598c60e-904,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=5679fd92-b888-45
2026-04-28T05:04:28.005153Z,5598c60e-904,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:28.005153Z,5598c60e-904,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:04:28.005153Z,5598c60e-904,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:28.005153Z,5598c60e-904,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:28.035153Z,15476b3b-27d,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:28.035153Z,15476b3b-27d,API,ERROR,StatusCode=401 Latency=493ms
2026-04-28T05:04:28.035153Z,15476b3b-27d,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=9d895608-0764-4a
2026-04-28T05:04:28.035153Z,15476b3b-27d,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:28.035153Z,15476b3b-27d,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:28.035153Z,15476b3b-27d,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:28.035153Z,15476b3b-27d,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:28.065153Z,d5e2ed13-3e2,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:04:28.065153Z,d5e2ed13-3e2,API,ERROR,StatusCode=504 Latency=209ms
2026-04-28T05:04:28.065153Z,d5e2ed13-3e2,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=8b9e09af-c35a-4f
2026-04-28T05:04:28.065153Z,d5e2ed13-3e2,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:28.065153Z,d5e2ed13-3e2,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:04:28.065153Z,d5e2ed13-3e2,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:28.065153Z,d5e2ed13-3e2,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:28.175153Z,af792fdd-8ce,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:04:28.175153Z,af792fdd-8ce,API,ERROR,StatusCode=401 Latency=118ms
2026-04-28T05:04:28.175153Z,af792fdd-8ce,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=4c08a575-8dbe-49
2026-04-28T05:04:28.175153Z,af792fdd-8ce,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:28.175153Z,af792fdd-8ce,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:04:28.175153Z,af792fdd-8ce,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:28.175153Z,af792fdd-8ce,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:28.195153Z,9b786163-5f2,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:28.195153Z,9b786163-5f2,API,ERROR,StatusCode=500 Latency=181ms
2026-04-28T05:04:28.195153Z,9b786163-5f2,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=e3f029b3-ef67-43
2026-04-28T05:04:28.195153Z,9b786163-5f2,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:28.195153Z,9b786163-5f2,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:28.195153Z,9b786163-5f2,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:28.195153Z,9b786163-5f2,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:28.245153Z,4a0ae9b3-23e,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:04:28.245153Z,4a0ae9b3-23e,API,ERROR,StatusCode=502 Latency=190ms
2026-04-28T05:04:28.245153Z,4a0ae9b3-23e,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=fd6ee7a7-af84-49
2026-04-28T05:04:28.245153Z,4a0ae9b3-23e,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:28.245153Z,4a0ae9b3-23e,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:04:28.245153Z,4a0ae9b3-23e,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:28.245153Z,4a0ae9b3-23e,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:28.365153Z,50ba5164-591,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:28.365153Z,50ba5164-591,API,ERROR,StatusCode=502 Latency=172ms
2026-04-28T05:04:28.365153Z,50ba5164-591,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=ab29bb13-1947-4c
2026-04-28T05:04:28.365153Z,50ba5164-591,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:28.365153Z,50ba5164-591,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:28.365153Z,50ba5164-591,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:28.365153Z,50ba5164-591,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:28.415153Z,6aad513c-6cc,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:04:28.415153Z,6aad513c-6cc,API,ERROR,StatusCode=502 Latency=382ms
2026-04-28T05:04:28.415153Z,6aad513c-6cc,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=3c1c8112-fa25-4c
2026-04-28T05:04:28.415153Z,6aad513c-6cc,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:28.415153Z,6aad513c-6cc,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:04:28.415153Z,6aad513c-6cc,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:28.415153Z,6aad513c-6cc,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:28.435153Z,7bde1cdc-e9e,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:28.435153Z,7bde1cdc-e9e,API,ERROR,StatusCode=401 Latency=100ms
2026-04-28T05:04:28.435153Z,7bde1cdc-e9e,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=95d82a34-7c0d-41
2026-04-28T05:04:28.435153Z,7bde1cdc-e9e,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:28.435153Z,7bde1cdc-e9e,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:28.435153Z,7bde1cdc-e9e,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:28.435153Z,7bde1cdc-e9e,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:28.655153Z,66bffae2-41d,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:04:28.655153Z,66bffae2-41d,API,ERROR,StatusCode=502 Latency=25ms
2026-04-28T05:04:28.655153Z,66bffae2-41d,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=77e0cc9d-8e35-4c
2026-04-28T05:04:28.655153Z,66bffae2-41d,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:28.655153Z,66bffae2-41d,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:04:28.655153Z,66bffae2-41d,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:28.655153Z,66bffae2-41d,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:28.955153Z,13422354-e9c,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:28.955153Z,13422354-e9c,API,ERROR,StatusCode=504 Latency=381ms
2026-04-28T05:04:28.955153Z,13422354-e9c,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=0772d892-fef6-4f
2026-04-28T05:04:28.955153Z,13422354-e9c,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:28.955153Z,13422354-e9c,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:28.955153Z,13422354-e9c,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:28.955153Z,13422354-e9c,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:29.035153Z,e3f20bad-891,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:29.035153Z,e3f20bad-891,API,ERROR,StatusCode=500 Latency=171ms
2026-04-28T05:04:29.035153Z,e3f20bad-891,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=9a8383e0-7665-4a
2026-04-28T05:04:29.035153Z,e3f20bad-891,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:29.035153Z,e3f20bad-891,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:29.035153Z,e3f20bad-891,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:29.035153Z,e3f20bad-891,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:29.315153Z,9ecbf904-d8f,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:29.315153Z,9ecbf904-d8f,API,ERROR,StatusCode=504 Latency=341ms
2026-04-28T05:04:29.315153Z,9ecbf904-d8f,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=04beb4ac-5626-41
2026-04-28T05:04:29.315153Z,9ecbf904-d8f,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:29.315153Z,9ecbf904-d8f,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:29.315153Z,9ecbf904-d8f,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:29.315153Z,9ecbf904-d8f,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:29.775153Z,db71bd8c-83a,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:29.775153Z,db71bd8c-83a,API,ERROR,StatusCode=500 Latency=302ms
2026-04-28T05:04:29.775153Z,db71bd8c-83a,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=d73c7b33-7112-4e
2026-04-28T05:04:29.775153Z,db71bd8c-83a,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:29.775153Z,db71bd8c-83a,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:29.775153Z,db71bd8c-83a,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:29.775153Z,db71bd8c-83a,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:29.785153Z,17bf8340-44b,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:04:29.785153Z,17bf8340-44b,API,ERROR,StatusCode=500 Latency=432ms
2026-04-28T05:04:29.785153Z,17bf8340-44b,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=da63c269-d313-40
2026-04-28T05:04:29.785153Z,17bf8340-44b,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:29.785153Z,17bf8340-44b,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:04:29.785153Z,17bf8340-44b,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:29.785153Z,17bf8340-44b,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:29.995153Z,acf97ab2-c70,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:29.995153Z,acf97ab2-c70,API,ERROR,StatusCode=504 Latency=67ms
2026-04-28T05:04:29.995153Z,acf97ab2-c70,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=d0cb6b09-3c86-46
2026-04-28T05:04:29.995153Z,acf97ab2-c70,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:29.995153Z,acf97ab2-c70,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:29.995153Z,acf97ab2-c70,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:29.995153Z,acf97ab2-c70,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:30.025153Z,b9898b06-0c6,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:04:30.025153Z,b9898b06-0c6,API,ERROR,StatusCode=502 Latency=67ms
2026-04-28T05:04:30.025153Z,b9898b06-0c6,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=de1bd3ac-cea9-4a
2026-04-28T05:04:30.025153Z,b9898b06-0c6,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:30.025153Z,b9898b06-0c6,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:04:30.025153Z,b9898b06-0c6,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:30.025153Z,b9898b06-0c6,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:30.055153Z,fd89369a-782,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:30.055153Z,fd89369a-782,API,ERROR,StatusCode=401 Latency=209ms
2026-04-28T05:04:30.055153Z,fd89369a-782,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=2077de52-42ba-47
2026-04-28T05:04:30.055153Z,fd89369a-782,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:30.055153Z,fd89369a-782,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:30.055153Z,fd89369a-782,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:30.055153Z,fd89369a-782,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:30.065153Z,d1d5de97-895,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:30.065153Z,d1d5de97-895,API,ERROR,StatusCode=500 Latency=320ms
2026-04-28T05:04:30.065153Z,d1d5de97-895,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=f3675916-1cb0-47
2026-04-28T05:04:30.065153Z,d1d5de97-895,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:30.065153Z,d1d5de97-895,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:30.065153Z,d1d5de97-895,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:30.065153Z,d1d5de97-895,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:30.125153Z,9bc74905-4e3,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:04:30.125153Z,9bc74905-4e3,API,ERROR,StatusCode=504 Latency=488ms
2026-04-28T05:04:30.125153Z,9bc74905-4e3,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=e454c344-ee6a-45
2026-04-28T05:04:30.125153Z,9bc74905-4e3,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:30.125153Z,9bc74905-4e3,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:04:30.125153Z,9bc74905-4e3,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:30.125153Z,9bc74905-4e3,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:30.345153Z,8f0020aa-906,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:30.345153Z,8f0020aa-906,API,ERROR,StatusCode=504 Latency=176ms
2026-04-28T05:04:30.345153Z,8f0020aa-906,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=1d8305f3-823d-41
2026-04-28T05:04:30.345153Z,8f0020aa-906,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:30.345153Z,8f0020aa-906,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:30.345153Z,8f0020aa-906,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:30.345153Z,8f0020aa-906,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:30.645153Z,ef6f0471-5a7,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:04:30.645153Z,ef6f0471-5a7,API,ERROR,StatusCode=504 Latency=72ms
